,Item,venfis,venfin,itens,itens_dist,datas,estoque,recencia,revendeu_prox_mes,ref_prev
268,"BDMT11T308ER-JT PR1225 R0,8",5,33.0,1,1,30.0,0.0,231,0,2021-09-01
269,"BDMT11T308ER-JT SF1215 R0,8",50,75.6,2,1,56.0,160.0,153,1,2021-09-01
270,"BDMT11T308ER-JT SF1215 R0,8",110,40463.61,4,1,116.0,50.0,1,1,2021-09-01
271,"BDMT11T308ER-JT SF1215 R0,8",60,83.91,2,1,58.0,30.0,33,1,2021-09-01
272,"BDMT11T308ER-JT SF1215 R0,8",75,107.3,3,1,86.0,60.0,63,1,2021-09-01
273,"BDMT11T308ER-JT SF1215 R0,8",45,107.3,3,1,86.0,135.0,93,1,2021-09-01
274,"BDMT11T308ER-JT SF1215 R0,8",40,37.8,1,1,28.0,180.0,169,1,2021-09-01
275,"BDMT11T308ER-JT UN300 R0,8",10,37.8,1,1,28.0,0.0,169,0,2021-09-01
276,"BDMT11T308ER-ML TN6405 R0,8",40,92.24000000000001,2,1,58.0,65.0,197,0,2021-09-01
277,"BDMT11T308ER-ML TN6405 R0,8",50,64.84,2,1,56.0,5.0,219,0,2021-09-01
278,"BDMT11T308ER-ML TN6405 R0,8",65,41.93,1,1,28.0,0.0,184,0,2021-09-01
279,"BDMT11T316ER-ML TN6405 R1,6",30,41.93,1,1,28.0,0.0,184,0,2021-09-01
280,"BITS QUADRADO 1/2 X 8"" 10% - NVO",5,209.93,1,1,30.0,0.0,240,0,2021-09-01
281,"BITS QUADRADO 1/2"" X 8"" 10% CO SUPERCUT (NVO)",3,281835.0,1,1,30.0,0.0,121,1,2021-09-01
282,"BITS QUADRADO 5/16"" X 4"" ULTRACUT",1,0.01,1,1,28.0,0.0,219,0,2021-09-01
283,"BITS REDONDO 8,0 X 100MM HSS",1,0.01,1,1,28.0,0.0,219,0,2021-09-01
284,BLMP0603R-M OP1215,50,37.92,1,1,28.0,0.0,44,1,2021-09-01
285,BLMP0603R-M OP1215,50,37.92,1,1,28.0,0.0,93,1,2021-09-01
286,BLMP0603R-M OP1215,40,37.92,1,1,28.0,0.0,173,1,2021-09-01
287,"BROCA 10,50MM DIN 338N HSS",2,35299.0,1,1,28.0,3.0,219,0,2021-09-01
288,"BROCA 12,80MM DIN 338N HSS",1,62886.0,1,1,30.0,0.0,92,0,2021-09-01
289,"BROCA 14,00MM DIN 338N HSS - HCT",1,89.58,1,1,30.0,0.0,153,0,2021-09-01
290,"BROCA 14,50MM DIN 338N HSS",2,1409375.0,1,1,28.0,1.0,219,0,2021-09-01
291,"BROCA 15,50MM DIN 338N HSS",2,92.35,1,1,28.0,0.0,230,0,2021-09-01
292,"BROCA 16,50MM DIN 338N HSS",2,206206.0,1,1,28.0,0.0,219,0,2021-09-01
293,"BROCA 19,00MM DIN 338N",3,221005.0,1,1,30.0,0.0,30,0,2021-09-01
294,"BROCA 2,50MM DIN 338N HSS",10,6558.0,1,1,28.0,1.0,44,0,2021-09-01
295,"BROCA 2,50MM DIN 338N HSS",2,6.56,1,1,28.0,1.0,161,0,2021-09-01
296,"BROCA 22,00MM DIN 338N HSS",1,256872.0,1,1,28.0,0.0,44,0,2021-09-01
297,"BROCA 23,50MM DIN 338N HSS",3,624624.0,2,1,60.0,0.0,1,0,2021-09-01
298,"BROCA 3,00MM DIN 338N HSS",13,9.0,1,1,30.0,0.0,92,0,2021-09-01
299,"BROCA 3,00MM DIN 338N HSS",1,6.56,1,1,28.0,13.0,161,0,2021-09-01
300,"BROCA 3,00MM DIN 340N HSS D=3X100MM",2,51192.0,1,1,28.0,0.0,139,0,2021-09-01
301,"BROCA 3,20MM DIN 338N HSS",1,7.54,1,1,28.0,0.0,161,0,2021-09-01
302,"BROCA 3,30MM DIN 338N HSS",2,5.22,1,1,28.0,0.0,219,0,2021-09-01
303,"BROCA 3,50MM DIN 338N HSS",10,6.59,1,1,30.0,10.0,92,0,2021-09-01
304,"BROCA 3,50MM DIN 338N HSS",10,13.18,2,1,60.0,10.0,121,0,2021-09-01
305,"BROCA 3,90MM DIN 340N TW204 (119X78)",1,42.0,1,1,28.0,0.0,198,0,2021-09-01
306,"BROCA 4,00MM DIN 338N HSS",1,7.48,1,1,28.0,9.0,161,0,2021-09-01
307,"BROCA 4,00MM DIN.1863/3 TW321 TWILL (4X280MM)",1,226.99,1,1,28.0,0.0,153,0,2021-09-01
308,"BROCA 4,20MM DIN 338N HSS",2,6.36,1,1,28.0,1.0,219,0,2021-09-01
309,"BROCA 4,20MM DIN 338N HSS",10,9.33,1,1,28.0,1.0,40,0,2021-09-01
310,"BROCA 4,20MM DIN 338N HSS",1,9.2,1,1,28.0,11.0,161,0,2021-09-01
311,"BROCA 5,00MM DIN 338N HSS",2,7.27,1,1,28.0,5.0,219,0,2021-09-01
312,"BROCA 5,00MM DIN 338N HSS",1,9.2,1,1,28.0,8.0,161,0,2021-09-01
313,"BROCA 5,20MM DIN 338N HSS",1,11.59,1,1,28.0,0.0,161,0,2021-09-01
314,"BROCA 5,20MM DIN 340 HSS (87X132)",1,64458.0,1,1,28.0,0.0,35,0,2021-09-01
315,"BROCA 5,50MM DIN 338N HSS",2,7.27,1,1,28.0,1.0,219,0,2021-09-01
316,"BROCA 5,60MM DIN 338N HSS",5,12129.0,1,1,30.0,0.0,215,0,2021-09-01
317,BROCA 5/8 - ANSI,1,1564365.0,1,1,30.0,1.0,153,0,2021-09-01
318,BROCA 5/8 - ANSI,1,1564365.0,1,1,30.0,1.0,215,0,2021-09-01
319,"BROCA 6,00MM DIN 338N HSS",1,11.35,1,1,28.0,7.0,161,0,2021-09-01
320,"BROCA 6,80MM DIN 338N HSS",2,13.38,1,1,28.0,0.0,219,0,2021-09-01
321,"BROCA 7,90MM DIN 338N HSS",1,21.22,1,1,28.0,1.0,205,1,2021-09-01
322,"BROCA 8,50MM DIN 338N HSS",2,18.06,1,1,28.0,0.0,219,1,2021-09-01
323,"BROCA DE CENTRO - DIN 333A - 1,25X3,15MM",3,106535.0,1,1,28.0,4.0,63,0,2021-09-01
324,"BROCA DE CENTRO - DIN 333A - 1,60X4,00MM",10,15.81,1,1,28.0,0.0,93,0,2021-09-01
325,"BROCA DE CENTRO - DIN 333A - 2,50X6,30MM",2,17277.0,1,1,28.0,0.0,63,1,2021-09-01
326,"BROCA DE CENTRO - DIN 333A - 3,15X8,00MM",11,273065.0,1,1,28.0,10.0,1,0,2021-09-01
327,"BROCA DE CENTRO - DIN 333A - 3,15X8,00MM",2,17.23,1,1,28.0,7.0,219,0,2021-09-01
328,"BROCA DE CENTRO - DIN 333A - 3,15X8,00MM",3,273065.0,1,1,28.0,1.0,63,0,2021-09-01
329,"BROCA DE CENTRO - DIN 333A - 3,15X8,00MM - INDAÇO",6,83376.0,2,1,28.0,0.0,107,0,2021-09-01
330,"BROCA DE CENTRO - DIN 333A - 4,00X10,0MM",2,37037.0,1,1,28.0,10.0,1,0,2021-09-01
331,"BROCA DE CENTRO - DIN 333A - 4,00X10,0MM",2,23.38,1,1,28.0,10.0,219,0,2021-09-01
332,"BROCA DE CENTRO - DIN 333A - 4,00X10,0MM",3,37037.0,1,1,28.0,2.0,63,0,2021-09-01
333,"BROCA DE CENTRO - DIN 333A - 4,00X10,0MM",7,34216.49,2,1,63.0,5.0,112,0,2021-09-01
334,"BROCA DE CENTRO - DIN 333A - 5,00X12,5MM",2,47826.0,1,1,28.0,0.0,114,0,2021-09-01
335,"BROCA DE CENTRO MD 1,25X45 S4",1,93.0,1,1,28.0,0.0,119,0,2021-09-01
336,BROCA DE CENTRO MD 1.6X45 S4,1,93.0,1,1,28.0,0.0,119,0,2021-09-01
337,BROCA DE CENTRO MD 2.5X50  S6,1,161.0,1,1,28.0,0.0,119,0,2021-09-01
338,BROCA DE CENTRO MD 2X50 S5,1,129.0,1,1,28.0,0.0,119,0,2021-09-01
339,BROCA MD D=10MMX61X103 45 HRC,2,272.73,1,1,28.0,0.0,15,0,2021-09-01
340,BROCA MD D=12.0X71X118 5XD S/RI DIN 6537L,4,444.76,1,1,30.0,0.0,184,0,2021-09-01
341,BROCA MD D=18 H25 3D - SPMG06,1,613305.0,1,1,30.0,0.0,240,0,2021-09-01
342,BROCA MD D=3X33X61 H3 DIN 338,2,61.99,1,1,28.0,0.0,153,0,2021-09-01
343,"BROCA MD D=4,6X47X80 DIN 338",2,81.83,1,1,35.0,0.0,112,0,2021-09-01
344,BROCA MD D=4.3X24X66 3XD S/RI H 6 DIN 6537K,6,166.67,1,1,0.0,0.0,148,0,2021-09-01
345,BROCA MD D=4.3X24X66 3XD S/RI H 6 DIN 6537K,2,193.4,1,1,0.0,0.0,187,0,2021-09-01
346,BROCA MD D=4.8X52X86 DIN 338,3,81.83,1,1,35.0,0.0,112,0,2021-09-01
347,BROCA MD D=5.0X44X82 5XD S/RI H6 DIN 6537L,1,201168.0,1,1,28.0,0.0,148,0,2021-09-01
348,BROCA MD D=5.5X44X82 5XD S/RI H 6 DIN 6537K,1,236.4,1,1,28.0,0.0,180,0,2021-09-01
349,BROCA MD D=5X52X86 DIN 338,4,119.0,1,1,28.0,0.0,37,0,2021-09-01
350,BROCA MD D=6.5X63X101 DIN 338,1,147.84,1,1,30.0,0.0,30,0,2021-09-01
351,BROCA MD D=6X57X93 DIN 338,4,105.0,1,1,35.0,0.0,77,0,2021-09-01
352,BROCA MD D=6X57X93 DIN 338,2,105.0,1,1,35.0,0.0,112,0,2021-09-01
353,BROCA MD D=7.0X53X91 5XD S/RI DIN 6537L,1,314.0,1,1,30.0,0.0,92,0,2021-09-01
354,BROCA MD D=7MMX53X91 55 HRC,2,231.49,1,1,28.0,0.0,40,0,2021-09-01
355,BROCA ZD D=32 3XD WCMX06,1,677.6,1,1,28.0,0.0,139,0,2021-09-01
356,BUCHA DE REDUCAO CM EXT. 3 X CM INT. 2,2,46.1,1,1,0.0,0.0,100,0,2021-09-01
357,BUCHA DE REDUCAO CM EXT. 4 X CM INT. 3,2,65.66,1,1,0.0,0.0,100,0,2021-09-01
358,BUCHA DE REDUCAO CM EXT. 5 X CM INT. 2,4,125.15,1,1,0.0,0.0,30,0,2021-09-01
359,"BUCHA REDUCAO VDI 25 X 20,00MM",1,160.2,1,1,30.0,0.0,92,0,2021-09-01
360,"BUCHA REDUCAO VDI 32 X 10,00MM",3,178.03,1,1,28.0,0.0,42,0,2021-09-01
361,"BUCHA REDUCAO VDI 32 X 12,00MM",3,178.03,1,1,28.0,0.0,42,0,2021-09-01
362,"BUCHA REDUCAO VDI 32 X 14,00MM",1,178.03,1,1,28.0,0.0,16,0,2021-09-01
363,"BUCHA REDUCAO VDI 32 X 16,00MM",1,148.85,1,1,28.0,0.0,198,0,2021-09-01
364,"BUCHA REDUCAO VDI 32 X 16,00MM",3,178.03,1,1,28.0,0.0,42,0,2021-09-01
365,"BUCHA REDUCAO VDI 32 X 20,00MM",1,178.03,1,1,28.0,0.0,42,0,2021-09-01
366,"BUCHA REDUCAO VDI 32 X 8,00MM",1,178.03,1,1,28.0,0.0,42,0,2021-09-01
367,"BUCHA REDUCAO VDI 40 X 32,00MM",2,156.22,1,1,30.0,0.0,184,0,2021-09-01
368,"CABECOTE BROQUEADOR DIAM.  50,00MM - CAPAC. 10,00 A 125,00MM",1,439252.0,1,1,28.0,2.0,219,0,2021-09-01
369,CAPSULA (BARRA) PARA CABECOTE MICROMETRICO TRM (B3.06),1,471.94,1,1,28.0,0.0,197,0,2021-09-01
370,CAPSULA (BARRA) PARA CABECOTE MICROMETRICO TRM (B3.06),1,799.46,1,1,28.0,0.0,218,0,2021-09-01
371,CAPSULA PARA CABECOTE MICROMETRICO TRM (SFTP 32),1,872.16,1,1,28.0,0.0,212,1,2021-09-01
372,CASTANHA INTERIÇA 10 - EXTERNO - PARA PLACA IMP. DE 3 CAST.,1,500.0,1,1,28.0,0.0,16,0,2021-09-01
373,CASTANHA INTERIÇA 10 - INTERNO - PARA PLACA IMP. DE 3 CAST.,1,500.0,1,1,28.0,0.0,51,0,2021-09-01
374,CASTANHA TOPO 10 - PARA PLACA IMP. DE 3 CAST.,1,691.21,1,1,28.0,0.0,114,0,2021-09-01
375,CCGT040102L-P-GP91TF,20,40.37,1,1,28.0,0.0,1,0,2021-09-01
376,CCGX060204-AL-GN9120,20,29274.0,1,1,28.0,10.0,177,0,2021-09-01
377,CCGX09T304-AL-GN9120,10,34.98,1,1,28.0,0.0,149,0,2021-09-01
378,CCGX09T304-LC YD101,10,34.98,1,1,28.0,0.0,114,0,2021-09-01
379,CCMT060204-GP-GP31TM,10,19.46,1,1,0.0,10.0,224,1,2021-09-01
380,CCMT060208-TP-GP91TM,10,17.26,1,1,28.0,0.0,16,0,2021-09-01
381,CCMT09T304-GP-GP1115,10,22.48,1,1,28.0,0.0,71,0,2021-09-01
382,CCMT09T308 PA120,10,20.19,1,1,28.0,13.0,198,1,2021-09-01
383,CCMT09T308 PA120,10,251625.0,1,1,30.0,0.0,215,1,2021-09-01
384,CHAVE ER-16 - PARA PORCA TIPO M (CASTELO),1,41.1,1,1,0.0,0.0,170,0,2021-09-01
385,CHAVE ER-25 - PARA PORCA TIPO T2 (UNHA),1,33522.0,1,1,30.0,0.0,30,0,2021-09-01
386,CHAVE ER-32 - PARA PORCA TIPO T2 (4 PONTAS),4,58.75,1,1,32.0,1.0,23,0,2021-09-01
387,CHAVE ER-32 - PARA PORCA TIPO T2 (4 PONTAS),2,53405.0,1,1,28.0,1.0,57,0,2021-09-01
388,CHAVE ER-32 - PARA PORCA TIPO T2 (4 PONTAS),1,48.86,1,1,28.0,1.0,114,0,2021-09-01
389,CHAVE ER-32 - PARA PORCA TIPO T2 (4 PONTAS),5,56.36,1,1,60.0,1.0,155,0,2021-09-01
390,CHAVE ER-40 - PARA PORCA TIPO T2 (4 PONTAS),1,64.01,1,1,28.0,0.0,223,0,2021-09-01
391,CHAVE ER-40 - PARA PORCA TIPO T2 (UNHA),2,44886.0,1,1,28.0,0.0,140,0,2021-09-01
392,CHAVE ER-40 - PARA PORCA TIPO T2 (UNHA),3,48240.19,2,1,58.0,0.0,2,0,2021-09-01
393,CHAVE TORX 15 - CABO,2,15.0,1,1,28.0,0.0,30,0,2021-09-01
394,CHAVE TORX 6 - CABO,3,15.0,1,1,30.0,1.0,240,0,2021-09-01
395,CHAVE TORX 6 - CABO,1,18.0,1,1,28.0,1.0,72,0,2021-09-01
396,CHAVE TORX 7 - CABO,2,18.9,1,1,30.0,0.0,107,0,2021-09-01
397,CHAVE TORX 8 - CABO,2,15.0,1,1,28.0,0.0,30,0,2021-09-01
398,CILINDRO MD D=4 X 330,4,969485.0,1,1,28.0,0.0,9,0,2021-09-01
399,CNGA120408T02020 CW2015,2,67.34,1,1,28.0,0.0,139,0,2021-09-01
400,CNHT070408 RW1325,20,45.0,1,1,28.0,6.0,1,1,2021-09-01
401,CNHT070408 RW1325,30,45.0,1,1,28.0,16.0,33,1,2021-09-01
402,CNHT070408 RW1325,30,45.0,1,1,28.0,46.0,78,1,2021-09-01
403,CNHT070408 RW202NCM (BLUE),30,45.0,1,1,28.0,10.0,1,1,2021-09-01
404,CNMA120408-GK1115,10,27.83,1,1,28.0,9.0,198,0,2021-09-01
405,CNMG120408-GM-GP1225,10,27.28,1,1,28.0,30.0,153,0,2021-09-01
406,CNMG120408-GM-GP1225,9,27.28,1,1,28.0,1.0,1,0,2021-09-01
407,CNMG120408-GM-GP1225,30,27.28,1,1,28.0,40.0,219,0,2021-09-01
408,CNMG120408-GM-GP1225,30,54.56,2,1,56.0,10.0,93,0,2021-09-01
409,CNMG120408-GT WS8125,10,27.28,1,1,28.0,0.0,184,0,2021-09-01
410,CNMG120408-LM-GM3225,10,32.3,1,1,28.0,29.0,82,0,2021-09-01
411,CNMG120408-QM-GK1115,10,28.59,1,1,28.0,0.0,70,0,2021-09-01
412,CNMG120408-QM-GM1115,20,27.28,1,1,28.0,0.0,169,0,2021-09-01
413,CNMG120408-QM-GP1115,10,25.67,1,1,28.0,0.0,198,0,2021-09-01
414,CNMG120412-QM-GP1120,350,40.08,2,1,120.0,10.0,135,0,2021-09-01
415,CNMG120412-QM-GP1120,100,20.04,1,1,60.0,0.0,233,0,2021-09-01
416,"CONE BASICO BT 40 X MHD 50 (L= 48,00MM) (AD)",1,1478.21,1,1,28.0,0.0,72,0,2021-09-01
417,"CONJUNTO MICROMETRICO MHD 50 - 6 - 108 (0,002MM) (K01 TRM 50)",1,13836.54,1,1,28.0,0.0,72,1,2021-09-01
418,COSSINETE M14X2,1,328.02,1,1,30.0,0.0,121,0,2021-09-01
419,D938-A3N-0330 D=3.3 3XD S/ REFRI,3,316.15999999999997,2,1,56.0,5.0,198,0,2021-09-01
420,D938-A3N-0330 D=3.3 3XD S/ REFRI,2,290.14,2,1,56.0,3.0,162,0,2021-09-01
421,D938-A3N-0350 D=3.5 3XD S/ REFRI,3,144.91,1,1,30.0,0.0,205,0,2021-09-01
422,D938-A3N-0400 D=4 3XD S/ REFRI,3,144.91,1,1,30.0,0.0,205,0,2021-09-01
423,D938-A3N-0420 D=4.2 3XD S/ REFRI,1,177846.0,1,1,28.0,1.0,1,0,2021-09-01
424,D938-A3N-0420 D=4.2 3XD S/ REFRI,2,158.09,1,1,28.0,4.0,198,0,2021-09-01
425,D938-A3N-0420 D=4.2 3XD S/ REFRI,2,158.09,1,1,28.0,2.0,58,0,2021-09-01
426,D938-A3N-0510 D=5.1 3XD S/ REFRI,2,163.87,1,1,28.0,1.0,198,0,2021-09-01
427,D938-A3N-0520 D=5.2 3XD S/ REFRI,1,163.86,1,1,28.0,0.0,156,0,2021-09-01
428,D938-A3N-0530 D=5.3 3XD S/ REFRI,1,163.86,1,1,28.0,0.0,190,0,2021-09-01
429,D938-A3N-0610 D=6.1 3XD S/ REFRI,1,190.8,1,1,28.0,0.0,118,0,2021-09-01
430,D938-A3N-0680 D=6.8 3XD S/ REFRI,2,155.64,1,1,30.0,3.0,135,1,2021-09-01
431,D938-A3N-0700 D=7 3XD S/ REFRI,1,169.79,1,1,28.0,1.0,198,1,2021-09-01
432,D938-A3N-0700 D=7 3XD S/ REFRI,1,198.38,1,1,28.0,0.0,93,1,2021-09-01
433,D938-A3N-0800 D=8 3XD S/ REFRI,3,167.26,1,1,0.0,2.0,236,0,2021-09-01
434,D938-A3N-1000 D=10 3XD S/ REFRI,1,87.2,1,1,28.0,1.0,230,0,2021-09-01
435,D938-A3N-1010 D=10.1 3XD S/ REFRI,1,165.15,1,1,28.0,1.0,215,0,2021-09-01
436,D938-A3N-1020 D=10.2 3XD S/ REFRI,1,260.03,1,1,28.0,1.0,197,1,2021-09-01
437,D938-A3N-1020 D=10.2 3XD S/ REFRI,1,260.03,1,1,28.0,1.0,184,1,2021-09-01
438,D938-A3N-1200 D=12 3XD S/ REFRI,1,260028.0,1,1,28.0,2.0,217,0,2021-09-01
439,D938-A3N-1250 D=12.5 3XD S/ REFRI,1,376506.0,1,1,30.0,0.0,121,0,2021-09-01
440,D938-A5C-0300 D=3 5XD C/ REFRI,1,240.63,1,1,28.0,0.0,222,0,2021-09-01
441,D938-A5C-0420 D=4.2 5XD C/ REFRI,3,234.61,1,1,0.0,0.0,236,0,2021-09-01
442,D938-A5C-0500 D=5 5XD C/ REFRI,1,249.55,1,1,28.0,0.0,222,0,2021-09-01
443,D938-A5C-1100 D=11 5XD C/ REFRI,3,424.13,1,1,0.0,0.0,236,0,2021-09-01
444,D938-A5N-0250 D=2.5 5XD S/ REFRI,2,147.64,1,1,30.0,0.0,135,0,2021-09-01
445,D938-A5N-0250 D=2.5 5XD S/ REFRI,2,181.0,1,1,28.0,0.0,72,0,2021-09-01
446,D938-A5N-0300 D=3 5XD S/ REFRI,3,144.91,1,1,30.0,3.0,205,0,2021-09-01
447,D938-A5N-0300 D=3 5XD S/ REFRI,2,376.44,2,1,56.0,1.0,70,0,2021-09-01
448,D938-A5N-0300 D=3 5XD S/ REFRI,1,177.15,1,1,28.0,3.0,103,0,2021-09-01
449,D938-A5N-0330 D=3.3 5XD S/ REFRI,1,177.15,1,1,28.0,3.0,138,1,2021-09-01
450,D938-A5N-0330 D=3.3 5XD S/ REFRI,1,177.15,1,1,28.0,1.0,197,1,2021-09-01
451,D938-A5N-0330 D=3.3 5XD S/ REFRI,1,199.29,1,1,28.0,2.0,93,1,2021-09-01
452,D938-A5N-0330 D=3.3 5XD S/ REFRI,1,177.15,1,1,28.0,4.0,169,1,2021-09-01
453,D938-A5N-0350 D=3.5 5XD S/ REFRI,1,199.3,1,1,28.0,1.0,72,0,2021-09-01
454,D938-A5N-0400 D=4 5XD S/ REFRI,1,177.15,1,1,28.0,2.0,138,0,2021-09-01
455,D938-A5N-0400 D=4 5XD S/ REFRI,2,177.15,1,1,28.0,0.0,70,0,2021-09-01
456,D938-A5N-0420 D=4.2 5XD S/ REFRI,1,177.15,1,1,28.0,2.0,138,0,2021-09-01
457,D938-A5N-0420 D=4.2 5XD S/ REFRI,1,177.15,1,1,28.0,1.0,70,0,2021-09-01
458,D938-A5N-0420 D=4.2 5XD S/ REFRI,3,354.3,2,1,56.0,3.0,169,0,2021-09-01
459,D938-A5N-0450 D=4.5 5XD S/ REFRI,3,144.91,1,1,30.0,1.0,205,0,2021-09-01
460,D938-A5N-0500 D=5 5XD S/ REFRI,1,183456.0,1,1,28.0,3.0,197,0,2021-09-01
461,D938-A5N-0500 D=5 5XD S/ REFRI,2,189361.46,2,1,56.0,0.0,35,0,2021-09-01
462,D938-A5N-0500 D=5 5XD S/ REFRI,1,183.46,1,1,28.0,3.0,70,0,2021-09-01
463,D938-A5N-0500 D=5 5XD S/ REFRI,1,183.46,1,1,28.0,4.0,103,0,2021-09-01
464,D938-A5N-0500 D=5 5XD S/ REFRI,3,183761.76,2,1,56.0,5.0,169,0,2021-09-01
465,D938-A5N-0520 D=5.2 5XD S/ REFRI,2,168.16,1,1,30.0,1.0,135,0,2021-09-01
466,D938-A5N-0520 D=5.2 5XD S/ REFRI,2,351.6,2,1,56.0,1.0,190,0,2021-09-01
467,D938-A5N-0520 D=5.2 5XD S/ REFRI,1,190.0,1,1,28.0,0.0,62,0,2021-09-01
468,D938-A5N-0550 D=5.5 5XD S/ REFRI,5,83.54,1,1,28.0,0.0,231,0,2021-09-01
469,D938-A5N-0600 D=6 5XD S/ REFRI,2,183456.0,1,1,28.0,4.0,219,1,2021-09-01
470,D938-A5N-0600 D=6 5XD S/ REFRI,1,206.38,1,1,28.0,4.0,64,1,2021-09-01
471,D938-A5N-0600 D=6 5XD S/ REFRI,2,183456.0,1,1,28.0,5.0,184,1,2021-09-01
472,D938-A5N-0650 D=6.5 5XD S/ REFRI,1,163.0,1,1,0.0,2.0,142,0,2021-09-01
473,D938-A5N-0650 D=6.5 5XD S/ REFRI,1,195.34,1,1,28.0,0.0,37,0,2021-09-01
474,D938-A5N-0650 D=6.5 5XD S/ REFRI,1,195.34,1,1,28.0,1.0,70,0,2021-09-01
475,D938-A5N-0650 D=6.5 5XD S/ REFRI,1,163.0,1,1,0.0,3.0,161,0,2021-09-01
476,D938-A5N-0680 D=6.8 5XD S/ REFRI,2,195336.0,1,1,0.0,2.0,134,1,2021-09-01
477,D938-A5N-0680 D=6.8 5XD S/ REFRI,1,195336.0,1,1,28.0,3.0,197,1,2021-09-01
478,D938-A5N-0680 D=6.8 5XD S/ REFRI,2,195.34,1,1,28.0,3.0,70,1,2021-09-01
479,D938-A5N-0680 D=6.8 5XD S/ REFRI,3,415.09000000000003,2,1,56.0,3.0,93,1,2021-09-01
480,D938-A5N-0680 D=6.8 5XD S/ REFRI,3,195515.06,2,1,58.0,0.0,169,1,2021-09-01
481,D938-A5N-0700 D=7 5XD S/ REFRI,3,195.34,1,1,28.0,0.0,173,0,2021-09-01
482,D938-A5N-0740 D=7.4 5XD S/ REFRI,1,197.26,1,1,28.0,2.0,37,0,2021-09-01
483,D938-A5N-0800 D=8 5XD S/ REFRI,2,160.83,1,1,35.0,0.0,1,1,2021-09-01
484,D938-A5N-0800 D=8 5XD S/ REFRI,1,197268.0,1,1,28.0,7.0,218,1,2021-09-01
485,D938-A5N-0800 D=8 5XD S/ REFRI,1,197.27,1,1,28.0,1.0,70,1,2021-09-01
486,D938-A5N-0800 D=8 5XD S/ REFRI,4,382.75,2,1,63.0,2.0,93,1,2021-09-01
487,D938-A5N-0800 D=8 5XD S/ REFRI,2,365.77,2,1,28.0,3.0,161,1,2021-09-01
488,D938-A5N-0820 D=8.2 5XD S/ REFRI,1,247.68,1,1,28.0,0.0,118,0,2021-09-01
489,D938-A5N-0850 D=8.5 5XD S/ REFRI,1,220.17,1,1,28.0,4.0,138,1,2021-09-01
490,D938-A5N-0850 D=8.5 5XD S/ REFRI,1,220.17,1,1,28.0,3.0,70,1,2021-09-01
491,D938-A5N-0880 D=8.8 5XD S/REFRI,1,220.17,1,1,30.0,1.0,1,0,2021-09-01
492,D938-A5N-0880 D=8.8 5XD S/REFRI,1,220.17,1,1,30.0,2.0,215,0,2021-09-01
493,D938-A5N-0900 D=9 5XD S/ REFRI,1,220.17,1,1,28.0,2.0,198,0,2021-09-01
494,D938-A5N-0950 D=9.5 5XD S/ REFRI,1,2414526.0,1,1,28.0,0.0,64,0,2021-09-01
495,D938-A5N-1000 D=10 5XD S/ REFRI,1,220.17,1,1,28.0,4.0,189,1,2021-09-01
496,D938-A5N-1000 D=10 5XD S/ REFRI,1,201.82,1,1,30.0,2.0,218,1,2021-09-01
497,D938-A5N-1000 D=10 5XD S/ REFRI,2,220.17,1,1,28.0,1.0,37,1,2021-09-01
498,D938-A5N-1000 D=10 5XD S/ REFRI,5,421.77,2,1,58.0,3.0,156,1,2021-09-01
499,D938-A5N-1020 D=10.2 5XD S/ REFRI,1,333.66,1,1,30.0,4.0,92,1,2021-09-01
500,D938-A5N-1050 D=10.5 5XD S/ REFRI,2,271.87,1,1,30.0,0.0,153,0,2021-09-01
501,D938-A5N-1100 D=11 5XD S/ REFRI,2,296882.59,2,1,56.0,2.0,195,1,2021-09-01
502,D938-A5N-1100 D=11 5XD S/ REFRI,1,296586.0,1,1,28.0,2.0,93,1,2021-09-01
503,D938-A5N-1100 D=11 5XD S/ REFRI,1,296586.0,1,1,28.0,3.0,169,1,2021-09-01
504,D938-A5N-1150 D=11.5 5XD S/ REFRI,2,279.0,1,1,28.0,0.0,93,0,2021-09-01
505,D938-A5N-1250 D=12.5 5XD S/ REFRI,1,402.32,1,1,35.0,0.0,112,0,2021-09-01
506,"D938-A5N-1270 D=12,7 5XD S/ REFRI",1,442552.0,1,1,28.0,0.0,93,0,2021-09-01
507,D938-A5N-1280 D=12.8 5XD S/ REFRI,1,578.0,1,1,30.0,0.0,30,0,2021-09-01
508,D938-A5N-1300 D=13 5XD S/ REFRI,1,482784.0,1,1,28.0,0.0,33,0,2021-09-01
509,D938-A5N-1300 D=13 5XD S/ REFRI,3,393.38,1,1,30.0,0.0,184,0,2021-09-01
510,D938-A5N-1400 D=14 5XD S/ REFRI,3,393.38,1,1,30.0,0.0,139,0,2021-09-01
511,D938-A5N-1600 D=16 5XD S/ REFRI,3,1088.6,2,1,70.0,0.0,1,0,2021-09-01
512,D938-A5N-1600 D=16 5XD S/ REFRI,1,544.3,1,1,35.0,0.0,112,0,2021-09-01
513,D968S-A3N-0430 D=4.3 3XD S/ REFRI,1,1794375.0,1,1,28.0,0.0,35,0,2021-09-01
514,D968S-A3N-0680 D=6.8 3XD S/ REFRI,1,209.92,1,1,28.0,0.0,76,0,2021-09-01
515,D968S-A3N-0850 D=8.5 3XD S/ REFRI,1,210.73,1,1,28.0,0.0,174,0,2021-09-01
516,D968S-A5N-0850 D=8.5 5XD S/ REFRI,4,201.82,1,1,30.0,0.0,184,0,2021-09-01
