,Item,venfis,venfin,itens,itens_dist,datas,estoque,recencia,revendeu_prox_mes,ref_prev
279,"ADAPTADOR PARA MANDRIL TAM. 1 - 9,00 X 7,00 - (M12 - 3/8 - 1/2)",1,268.45,1,1,32.0,0.0,379,1,2022-03-01
280,"ADAPTADOR PARA MANDRIL TAM. 1 - 9,00 X 7,00 - (M12 - 3/8 - 1/2)",3,550.0,2,1,64.0,0.0,246,1,2022-03-01
281,"ADAPTADOR PARA MANDRIL TAM. 1 - 9,00 X 7,00 - (M12 - 3/8 - 1/2)",1,269.0,1,1,32.0,0.0,337,1,2022-03-01
282,"ADAPTADOR PARA MANDRIL TAM. 1 - 9,00 X 7,00 - (M12 - 3/8 - 1/2)",1,338.29,1,1,28.0,0.0,133,1,2022-03-01
283,"ADAPTADOR PARA MANDRIL TAM. 2 -  9,00 X  7,00 - (M12 - 3/8 - 1/2)",1,464.49,1,1,28.0,0.0,337,0,2022-03-01
284,"ADAPTADOR PARA MANDRIL TAM. 2 - 14,00 X 11,00 - (M18 - 11/16 - 3/4)",1,452.43,1,1,28.0,0.0,232,0,2022-03-01
285,"ADAPTADOR PARA MANDRIL TAM. 2 - 8,00 X 6,20 - (M8 - 5/16 - 7/16)",1,464.49,1,1,28.0,0.0,337,0,2022-03-01
286,"ADAPTADOR PARA MANDRIL TAM.1- 3,50 X 2,70 - (M3 - M5 - 1/8)",1,3087975.0,1,1,28.0,0.0,252,0,2022-03-01
287,"ALARGADOR 10,00MM MANUAL DIN 206B H7",1,119.61,1,1,28.0,0.0,111,0,2022-03-01
288,"ALARGADOR 10,00MM MANUAL DIN 206B H7",2,97.09,1,1,35.0,0.0,35,0,2022-03-01
289,ALARGADOR 10MM MAQUINA DIN 212D H7,1,121.97,1,1,28.0,0.0,182,0,2022-03-01
290,ALARGADOR 10MM MAQUINA DIN 212D H7,1,121968.0,1,1,28.0,0.0,84,0,2022-03-01
291,ALARGADOR 10MM MAQUINA DIN 212D H7,2,121968.0,1,1,28.0,0.0,36,0,2022-03-01
292,"ALARGADOR 12,00MM MANUAL DIN 206B H7",2,112.9,1,1,35.0,0.0,35,0,2022-03-01
293,ALARGADOR 12MM MAQUINA DIN 212D H7,1,150.2,1,1,28.0,0.0,190,0,2022-03-01
294,"ALARGADOR 14,00MM MANUAL DIN 206B H7",1,178.82,1,1,28.0,0.0,111,0,2022-03-01
295,ALARGADOR 14MM MAQUINA DIN 212D H7,3,192992.75,2,1,56.0,0.0,36,0,2022-03-01
296,ALARGADOR 15MM MANUAL 206 B H7,1,217728.0,1,1,28.0,0.0,134,0,2022-03-01
297,ALARGADOR 15MM MAQUINA DIN 212D H7,1,235.43,1,1,28.0,0.0,190,0,2022-03-01
298,"ALARGADOR 16,10MM MAQUINA H7 - REF. 5202 - M2",1,340967.0,1,1,30.0,0.0,1,0,2022-03-01
299,ALARGADOR 16MM MANUAL 206 B H7,1,232362.0,1,1,28.0,0.0,274,0,2022-03-01
300,ALARGADOR 16MM MAQUINA DIN 212D H7,1,242.6,1,1,28.0,0.0,190,0,2022-03-01
301,ALARGADOR 16MM MAQUINA DIN 212D H7,1,227172.0,1,1,28.0,0.0,274,0,2022-03-01
302,ALARGADOR 16MM MAQUINA DIN 212D H7,2,242.6,1,1,30.0,0.0,29,0,2022-03-01
303,"ALARGADOR 18,00MM MAQUINA DIN 212D H7",1,303.53,1,1,28.0,0.0,190,0,2022-03-01
304,"ALARGADOR 18,00MM MAQUINA DIN 212D H7",1,303534.0,1,1,28.0,0.0,36,0,2022-03-01
305,"ALARGADOR 20,00MM MAQUINA DIN 212D H7",1,347.79,1,1,28.0,0.0,190,0,2022-03-01
306,"ALARGADOR 3,00MM MAQUINA DIN 212D H7",1,136194.0,1,1,28.0,74.0,84,0,2022-03-01
307,"ALARGADOR 3,00MM MAQUINA DIN 212D H7",2,249.68,2,1,56.0,0.0,46,0,2022-03-01
308,"ALARGADOR 32,0MM MAQUINA DIN 208 B",1,1519.62,1,1,28.0,0.0,18,0,2022-03-01
309,"ALARGADOR 4,00MM MANUAL DIN 206B H7",2,51.49,1,1,35.0,0.0,35,0,2022-03-01
310,"ALARGADOR 4,00MM MAQUINA DIN 212D H7",1,111174.0,1,1,28.0,0.0,84,1,2022-03-01
311,"ALARGADOR 4,00MM MAQUINA DIN 212D H7",2,101.91,1,1,28.0,0.0,46,1,2022-03-01
312,"ALARGADOR 5,00MM MANUAL DIN 206B H7",1,51.49,1,1,28.0,0.0,196,0,2022-03-01
313,"ALARGADOR 5,00MM MANUAL DIN 206B H7",1,51.49,1,1,28.0,0.0,162,0,2022-03-01
314,"ALARGADOR 5,00MM MANUAL DIN 206B H7",2,51.49,1,1,35.0,0.0,35,0,2022-03-01
315,"ALARGADOR 5,00MM MAQUINA DIN 212D H7",1,61.8,1,1,28.0,0.0,77,0,2022-03-01
316,"ALARGADOR 6,00MM MANUAL DIN 206B H7",1,51.49,1,1,28.0,0.0,162,0,2022-03-01
317,"ALARGADOR 6,00MM MANUAL DIN 206B H7",2,84.21,1,1,35.0,0.0,35,0,2022-03-01
318,"ALARGADOR 6,00MM MAQUINA DIN 212D H7",1,79626.0,1,1,28.0,0.0,84,1,2022-03-01
319,"ALARGADOR 8,00MM MANUAL DIN 206B H7",1,67.73,1,1,28.0,0.0,196,0,2022-03-01
320,"ALARGADOR 8,00MM MANUAL DIN 206B H7",1,103.84,1,1,28.0,0.0,111,0,2022-03-01
321,"ALARGADOR 8,00MM MANUAL DIN 206B H7",1,67.73,1,1,28.0,0.0,162,0,2022-03-01
322,"ALARGADOR 8,00MM MANUAL DIN 206B H7",2,67.73,1,1,35.0,0.0,35,0,2022-03-01
323,"ALARGADOR 8,00MM MAQUINA DIN 212D H7",1,97.18,1,1,28.0,0.0,190,1,2022-03-01
324,"ALARGADOR 8,00MM MAQUINA DIN 212D H7",1,97182.0,1,1,28.0,0.0,84,1,2022-03-01
325,"ALARGADOR CONICO Ø7/64""XØ3/8""X6""XØ5/16""X8""",1,610.8,1,1,0.0,0.0,18,0,2022-03-01
326,ALARGADOR MAQUINA- 1/2 -212 D,1,189342.0,1,1,28.0,0.0,118,0,2022-03-01
327,ALARGADOR MD D=12X100,1,420.61,1,1,28.0,0.0,369,0,2022-03-01
328,"ALARGADOR MD D=7 X 28 X 82MM H6,8 CANAL RETO- (S/R)
 
DIN1420
",2,260.26,1,1,28.0,0.0,277,0,2022-03-01
329,ANKX120708R-GM-GA4225,10,48.88,1,1,28.0,27.0,76,1,2022-03-01
330,ANKX120708R-GM-GA4225,10,52.25,1,1,0.0,20.0,238,1,2022-03-01
331,ANKX120708R-GM-GH4125,10,52254.0,1,1,28.0,0.0,243,1,2022-03-01
332,ANKX120708R-GM-GH4125,10,690931.0,1,1,28.0,14.0,6,1,2022-03-01
333,ANKX160708R-GM-GA4225,40,118.28,2,1,56.0,10.0,194,1,2022-03-01
334,ANKX160708R-GM-GA4225,20,59.14,1,1,28.0,20.0,239,1,2022-03-01
335,ANKX160708R-GM-GP4225,20,59.14,1,1,28.0,11.0,279,1,2022-03-01
336,ANKX160708R-GM-GP4225,20,59.13,1,1,0.0,11.0,97,1,2022-03-01
337,ANKX160716R-GM-GA4225,30,59.9,1,1,30.0,0.0,334,0,2022-03-01
338,ANKX160716R-GM-GA4225,10,59.9,1,1,30.0,31.0,81,0,2022-03-01
339,ANKX160716R-GM-GA4225,30,59.9,1,1,30.0,30.0,393,0,2022-03-01
340,ANKX160716R-GM-GA4225,20,59.9,1,1,30.0,0.0,365,0,2022-03-01
341,ANKX160716R-GM-GA4225,10,67134.0,1,1,30.0,10.0,28,0,2022-03-01
342,ANKX160716R-GM-GA4225,10,59.9,1,1,30.0,20.0,50,0,2022-03-01
343,APET113504R-NL-GN9125,10,49.2,1,1,28.0,30.0,151,0,2022-03-01
344,APGT1135PDER-G2-JT1001,70,93.78,3,1,98.0,10.0,187,0,2022-03-01
345,APGT1135PDER-G2-JT1001,10,35.94,1,1,35.0,0.0,137,0,2022-03-01
346,APGT1135PDFR-AL-GN9125,60,35.94,1,1,35.0,80.0,321,0,2022-03-01
347,APGT1135PDFR-AL-GN9125,30,35.94,1,1,35.0,17.0,78,0,2022-03-01
348,APGT1135PDFR-AL-GN9125,60,71.88,2,1,70.0,0.0,393,0,2022-03-01
349,APGT1135PDFR-AL-GN9125,60,71.88,2,1,70.0,0.0,258,0,2022-03-01
350,APGT1135PDFR-AL-GN9125,30,35.94,1,1,35.0,10.0,274,0,2022-03-01
351,APGT1135PDFR-AL-GN9125,30,71.88,2,1,70.0,90.0,349,0,2022-03-01
352,APGT1135PDFR-AL-GN9125,40,35.94,1,1,35.0,80.0,111,0,2022-03-01
353,APGT1135PDFR-AL-GN9125,30,35.94,1,1,35.0,0.0,133,0,2022-03-01
354,APKT060204R-GM-GA4230,19,15.63,1,1,28.0,0.0,190,1,2022-03-01
355,APKT060204R-GM-GA4230,10,25.22,1,1,28.0,80.0,386,1,2022-03-01
356,APKT060204R-GM-GA4230,20,32.45,1,1,28.0,10.0,11,1,2022-03-01
357,APKT100304-PDTR,10,33.76,1,1,28.0,0.0,209,0,2022-03-01
358,APKT100308-APF YB9320,10,28.17,1,1,28.0,0.0,259,0,2022-03-01
359,APKT100308-PDTR LT30,20,22.99,1,1,28.0,0.0,295,0,2022-03-01
360,APKT113508R-GM-GA4225,30,46.56,2,1,56.0,0.0,182,0,2022-03-01
361,APKT113508R-GM-GA4225,10,22.5,1,1,28.0,30.0,375,0,2022-03-01
362,APKT113508R-GM-GA4225,18,28.05,1,1,0.0,10.0,237,0,2022-03-01
363,APKT113508R-GM-GA4225,10,32.54,1,1,0.0,10.0,280,0,2022-03-01
364,APKT113508R-GM-GA4225,20,46.56,2,1,56.0,10.0,341,0,2022-03-01
365,APKT113508R-GM-GA4225,20,65.08,2,1,0.0,90.0,98,0,2022-03-01
366,APKT113508R-GM-GA4225,10,23.5,1,1,28.0,0.0,134,0,2022-03-01
367,APKT113508R-GM-GA4225,10,32.54,1,1,0.0,0.0,161,0,2022-03-01
368,APKT113508R-GM-GA4225,20,32.54,1,1,0.0,50.0,12,0,2022-03-01
369,APKT113508R-GM-GA4225,20,32.54,1,1,0.0,70.0,36,0,2022-03-01
370,APKT113508R-GM-GA4230,19,28.05,1,1,0.0,1.0,292,0,2022-03-01
371,APKT113508R-GM-GK4125,10,25.83,1,1,28.0,0.0,365,0,2022-03-01
372,APKT113516R-GH-GA4225,10,25.93,1,1,35.0,0.0,284,0,2022-03-01
373,APMT100308PDER-DM YB9320,10,25.54,1,1,28.0,0.0,260,0,2022-03-01
374,APMT100308PDER-DM YB9320,10,25.54,1,1,28.0,0.0,153,0,2022-03-01
375,APMT1135PDER-PM-GA4225,40,18730.0,2,1,58.0,10.0,208,1,2022-03-01
376,APMT1135PDER-PM-GA4225,70,18730.0,2,1,58.0,11.0,69,1,2022-03-01
377,APMT1135PDER-PM-GA4225,30,71.88,2,1,70.0,10.0,369,1,2022-03-01
378,APMT1135PDER-PM-GA4225,10,18708.0,1,1,30.0,30.0,302,1,2022-03-01
379,APMT1135PDER-PM-GA4225,10,18708.0,1,1,30.0,50.0,365,1,2022-03-01
380,APMT1135PDER-PM-GA4225,10,18708.0,1,1,30.0,80.0,152,1,2022-03-01
381,APMT1135PDER-PM-GA4225,40,25.62,1,1,28.0,60.0,19,1,2022-03-01
382,ARRUELA LISA M 16,20,9.43,1,1,45.0,0.0,285,0,2022-03-01
383,BALANCIM P/PRESILHA DE FIXACAO,6,21.05,1,1,45.0,0.0,285,0,2022-03-01
384,BAP300RD12Z01H11L150 APMT1135,1,135.0,1,1,28.0,1.0,151,0,2022-03-01
385,BAP300RD16Z02H15L150 APMT1135,1,10.0,1,1,28.0,0.0,78,0,2022-03-01
386,BAP300RD16Z02H15L150 APMT1135,3,180.0,1,1,35.0,1.0,92,0,2022-03-01
387,BAP300RD16Z02H15L150 APMT1135,3,162.0,1,1,28.0,1.0,19,0,2022-03-01
388,BAP300RD20Z03H19L150 APMT1135,3,198.0,1,1,35.0,110.0,90,0,2022-03-01
389,BAP300RD20Z03H19L150 APMT1135,1,198.0,1,1,35.0,0.0,130,0,2022-03-01
390,BAP300RD20Z03H19L150 APMT1135,3,175.0,1,1,28.0,1.0,19,0,2022-03-01
391,BAP300RD25Z03H24L150 APMT1135,1,10.0,1,1,28.0,0.0,78,0,2022-03-01
392,BAP300RD25Z03H24L150 APMT1135,3,216.0,1,1,28.0,1.0,19,0,2022-03-01
393,BAP300RD50Z06F22 APMT1135,4,10.0,1,1,35.0,1.0,393,0,2022-03-01
394,BARRA DE CHANFRAR 45º - BM01R1522,1,275.0,1,1,28.0,0.0,316,0,2022-03-01
395,BARRA DE CHANFRAR 45º - BM01R1676,1,325.05,1,1,28.0,7.0,110,0,2022-03-01
396,BARRA DE CHANFRAR 45º - BM01R1676,1,325.05,1,1,0.0,6.0,28,0,2022-03-01
397,BARRA DE METAL DURO (STB 412B P30),20,71.0,1,1,28.0,0.0,53,0,2022-03-01
398,"BDMT070308ER-ML TN6405 R0,8",20,37.76,1,1,28.0,95.0,334,0,2022-03-01
399,"BDMT070308ER-ML TN6405 R0,8",15,37.76,1,1,28.0,0.0,182,0,2022-03-01
400,"BDMT070308ER-ML TN6405 R0,8",10,58.629999999999995,2,1,58.0,165.0,386,0,2022-03-01
401,"BDMT070308ER-ML TN6405 R0,8",30,37.76,1,1,28.0,15.0,214,0,2022-03-01
402,"BDMT070308ER-ML TN6405 R0,8",25,37.76,1,1,28.0,45.0,244,0,2022-03-01
403,"BDMT070308ER-ML TN6405 R0,8",45,113.27,3,1,86.0,70.0,274,0,2022-03-01
404,"BDMT070308ER-ML TN6405 R0,8",30,37.76,1,1,28.0,115.0,365,0,2022-03-01
405,"BDMT070308ER-ML TN6430 R0,8",5,31.7,1,1,30.0,20.0,40,0,2022-03-01
406,"BDMT11T308ER-JT SF1215 R0,8",50,75.6,2,1,56.0,160.0,334,1,2022-03-01
407,"BDMT11T308ER-JT SF1215 R0,8",110,40463.61,4,1,116.0,50.0,182,1,2022-03-01
408,"BDMT11T308ER-JT SF1215 R0,8",45,121.71,3,1,86.0,17.0,74,1,2022-03-01
409,"BDMT11T308ER-JT SF1215 R0,8",60,83.91,2,1,58.0,30.0,214,1,2022-03-01
410,"BDMT11T308ER-JT SF1215 R0,8",75,107.3,3,1,86.0,60.0,244,1,2022-03-01
411,"BDMT11T308ER-JT SF1215 R0,8",45,107.3,3,1,86.0,135.0,274,1,2022-03-01
412,"BDMT11T308ER-JT SF1215 R0,8",40,37.8,1,1,28.0,180.0,350,1,2022-03-01
413,"BDMT11T308ER-JT SF1215 R0,8",60,121.71,3,1,86.0,5.0,102,1,2022-03-01
414,"BDMT11T308ER-JT SF1215 R0,8",25,69.5,2,1,58.0,25.0,152,1,2022-03-01
415,"BDMT11T308ER-JT SF1215 R0,8",30,83.91,2,1,58.0,20.0,39,1,2022-03-01
416,"BDMT11T308ER-JT UN300 R0,8",10,37.8,1,1,28.0,0.0,350,0,2022-03-01
417,"BDMT11T308ER-ML TN6405 R0,8",40,92.24000000000001,2,1,58.0,65.0,378,0,2022-03-01
418,"BDMT11T308ER-ML TN6405 R0,8",65,41.93,1,1,28.0,0.0,365,0,2022-03-01
419,"BDMT11T316ER-ML TN6405 R1,6",30,41.93,1,1,28.0,0.0,365,0,2022-03-01
420,BITS HTOM QD. 1/ 2 X 8 HSS.CO UNI,2,261415.0,1,1,30.0,0.0,123,0,2022-03-01
421,BITS HTOM QD. 3/ 8 X 8 HSS.CO UNI,1,146853.0,1,1,30.0,0.0,123,0,2022-03-01
422,BITS HTOM QD. 3/ 8 X 8 HSS.CO UNI,2,213.09,1,1,30.0,0.0,152,0,2022-03-01
423,"BITS QUADRADO 1/2"" X 4"" 10% CO HSCO",2,90.55,1,1,30.0,0.0,36,0,2022-03-01
424,"BITS QUADRADO 1/2"" X 8"" 10% CO SUPERCUT (NVO)",3,281835.0,1,1,30.0,0.0,302,0,2022-03-01
425,"BITS QUADRADO 1/2"" X 8"" 10% CO SUPERCUT (NVO)",3,296.04,1,1,30.0,0.0,152,0,2022-03-01
426,"BITS QUADRADO 1/4"" X 4"" 10% CO SUPERCUT",2,46.2,1,1,30.0,0.0,36,0,2022-03-01
427,"BITS QUADRADO 3/8"" X 4"" 12% CO SUPERCUT",2,70.04,1,1,30.0,0.0,36,0,2022-03-01
428,BLMP0603R-M OP1215,50,37.92,1,1,28.0,0.0,225,1,2022-03-01
429,BLMP0603R-M OP1215,50,37.92,1,1,28.0,0.0,274,1,2022-03-01
430,BLMP0603R-M OP1215,40,37.92,1,1,28.0,0.0,354,1,2022-03-01
431,BLMP0603R-M OP1215,50,33.88,1,1,28.0,20.0,105,1,2022-03-01
432,BLMP0603R-M OP1215,50,37.92,1,1,28.0,0.0,173,1,2022-03-01
433,BLMP0603R-M OP1215,30,37.92,1,1,28.0,10.0,21,1,2022-03-01
434,"BROCA 1,60MM DIN 338N HSS (TW104 43X20)",7,6.05,1,1,28.0,0.0,118,0,2022-03-01
435,"BROCA 1/8'' MM DIN 338N HSS (1/ 8"" X 71MM TW105)",10,11.01,1,1,30.0,0.0,29,0,2022-03-01
436,"BROCA 10,00MM DIN 338N HSS",2,49.57,1,1,28.0,0.0,53,0,2022-03-01
437,"BROCA 10,40MM DIN 338N HSS",1,34818.0,1,1,30.0,0.0,1,0,2022-03-01
438,"BROCA 12,80MM DIN 338N HSS",1,62886.0,1,1,30.0,0.0,273,0,2022-03-01
439,"BROCA 13,50MM DIN 338N HSS",2,158.61,1,1,28.0,3.0,118,0,2022-03-01
440,"BROCA 14,00MM DIN 338N HSS",1,201432.0,1,1,30.0,0.0,91,0,2022-03-01
441,"BROCA 14,00MM DIN 338N HSS - HCT",1,89.58,1,1,30.0,0.0,334,0,2022-03-01
442,"BROCA 14,00MM DIN 338N HSS - HCT",1,89.58,1,1,30.0,0.0,123,0,2022-03-01
443,"BROCA 15,00MM DIN 338N HSS",1,250158.0,1,1,28.0,0.0,83,0,2022-03-01
444,"BROCA 16,00MM DIN 338N HSS",1,271932.0,1,1,30.0,0.0,1,0,2022-03-01
445,"BROCA 16,50MM DIN 340N HSS (235X154)",1,663318.0,1,1,28.0,0.0,83,0,2022-03-01
446,"BROCA 18,00MM DIN 338N HSS (191X130)",2,172.03,1,1,28.0,0.0,47,0,2022-03-01
447,"BROCA 19,00MM DIN 338N",3,221005.0,1,1,30.0,0.0,211,0,2022-03-01
448,"BROCA 19,00MM DIN 338N",2,327.34,1,1,30.0,0.0,123,0,2022-03-01
449,"BROCA 19,00MM DIN 338N",3,327.34,1,1,30.0,0.0,29,0,2022-03-01
450,"BROCA 2,50MM DIN 338N HSS",10,6558.0,1,1,28.0,1.0,225,0,2022-03-01
451,"BROCA 2,50MM DIN 338N HSS",2,6.56,1,1,28.0,1.0,342,0,2022-03-01
452,"BROCA 22,00MM DIN 338N HSS",1,256872.0,1,1,28.0,0.0,225,0,2022-03-01
453,"BROCA 23,50MM DIN 338N HSS",3,624624.0,2,1,60.0,0.0,182,0,2022-03-01
454,"BROCA 3,00MM DIN 338N HSS",13,9.0,1,1,30.0,0.0,273,0,2022-03-01
455,"BROCA 3,00MM DIN 338N HSS",1,6.56,1,1,28.0,13.0,342,0,2022-03-01
456,"BROCA 3,00MM DIN 338N HSS",10,8.81,1,1,30.0,0.0,29,0,2022-03-01
457,"BROCA 3,00MM DIN 340N HSS (66X100)",6,23.71,1,1,35.0,0.0,148,0,2022-03-01
458,"BROCA 3,00MM DIN 340N HSS (66X100)",3,16.3,1,1,28.0,0.0,46,0,2022-03-01
459,"BROCA 3,00MM DIN 340N HSS D=3X100MM",2,51192.0,1,1,28.0,0.0,320,0,2022-03-01
460,"BROCA 3,00MM DIN 340N HSS D=3X100MM",5,51.19,1,1,28.0,0.0,53,0,2022-03-01
461,"BROCA 3,10MM DIN 338N HSS",3,6.47,1,1,28.0,4.0,53,1,2022-03-01
462,"BROCA 3,20MM DIN 338N HSS",1,7.54,1,1,28.0,0.0,342,0,2022-03-01
463,"BROCA 3,30MM DIN 338N HSS",13,16.62,2,1,58.0,0.0,29,0,2022-03-01
464,"BROCA 3,50MM DIN 338N HSS",10,6.59,1,1,30.0,10.0,273,0,2022-03-01
465,"BROCA 3,50MM DIN 338N HSS",10,13.18,2,1,60.0,10.0,302,0,2022-03-01
466,"BROCA 3,50MM DIN 338N HSS",10,9.59,1,1,30.0,0.0,29,0,2022-03-01
467,"BROCA 3,90MM DIN 340N TW204 (119X78)",1,42.0,1,1,28.0,0.0,379,0,2022-03-01
468,"BROCA 4,00MM DIN 338N HSS",1,7.48,1,1,28.0,9.0,342,1,2022-03-01
469,"BROCA 4,00MM DIN.1863/3 TW321 TWILL (4X280MM)",1,226.99,1,1,28.0,0.0,334,0,2022-03-01
470,"BROCA 4,20MM DIN 338N HSS",10,9.33,1,1,28.0,1.0,221,0,2022-03-01
471,"BROCA 4,20MM DIN 338N HSS",1,9.2,1,1,28.0,11.0,342,0,2022-03-01
472,"BROCA 4,90MM DIN 338N HSS",1,10.84,1,1,28.0,0.0,162,0,2022-03-01
473,"BROCA 5,00MM DIN 338N HSS",1,9.2,1,1,28.0,8.0,342,0,2022-03-01
474,"BROCA 5,00MM DIN 338N HSS",3,8.43,1,1,28.0,5.0,53,0,2022-03-01
475,"BROCA 5,00MM DIN 340N TIN 132X87",3,48.97,1,1,28.0,0.0,46,0,2022-03-01
476,"BROCA 5,20MM DIN 338N HSS",1,11.59,1,1,28.0,0.0,342,0,2022-03-01
477,"BROCA 5,20MM DIN 340 HSS (87X132)",1,64458.0,1,1,28.0,0.0,216,0,2022-03-01
478,"BROCA 5,80MM DIN 338N HSS",4,14.98,1,1,28.0,0.0,152,0,2022-03-01
479,"BROCA 5,90MM DIN 338N HSS",1,13.66,1,1,28.0,0.0,162,0,2022-03-01
480,BROCA 5/8 - ANSI,1,1564365.0,1,1,30.0,1.0,334,0,2022-03-01
481,BROCA 5/8 - ANSI,2,156.44,1,1,30.0,1.0,123,0,2022-03-01
482,"BROCA 6,00MM DIN 338N HSS",1,11.35,1,1,28.0,7.0,342,0,2022-03-01
483,"BROCA 6,50MM DIN 340N (148X97)",5,33.63,1,1,28.0,0.0,47,0,2022-03-01
484,"BROCA 7,90MM DIN 338N HSS",1,21.22,1,1,28.0,1.0,386,0,2022-03-01
485,"BROCA 7,90MM DIN 338N HSS",1,19.58,1,1,28.0,0.0,162,0,2022-03-01
486,"BROCA 8,20MM DIM 338N HSS",3,20.44,1,1,28.0,1.0,53,0,2022-03-01
487,"BROCA 8,50MM DIN 338N HSS",1,23.52,1,1,28.0,0.0,162,0,2022-03-01
488,"BROCA 9,00MM DIN 338N HSS",1,34.46,1,1,28.0,0.0,162,0,2022-03-01
489,"BROCA DE CENTRO - DIN 333A - 1,25X3,15MM",3,106535.0,1,1,28.0,4.0,244,0,2022-03-01
490,"BROCA DE CENTRO - DIN 333A - 1,25X3,15MM",2,12.25,1,1,28.0,2.0,4,0,2022-03-01
491,"BROCA DE CENTRO - DIN 333A - 1,60X4,00MM",2,15.81,1,1,28.0,8.0,88,0,2022-03-01
492,"BROCA DE CENTRO - DIN 333A - 1,60X4,00MM",10,15.81,1,1,28.0,0.0,274,0,2022-03-01
493,"BROCA DE CENTRO - DIN 333A - 1,60X4,00MM",3,11.07,1,1,28.0,0.0,4,0,2022-03-01
494,"BROCA DE CENTRO - DIN 333A - 2,50X6,30MM",2,17.28,1,1,28.0,0.0,88,0,2022-03-01
495,"BROCA DE CENTRO - DIN 333A - 2,50X6,30MM",2,17277.0,1,1,28.0,0.0,244,0,2022-03-01
496,"BROCA DE CENTRO - DIN 333A - 2,50X6,30MM",1,15.95,1,1,28.0,2.0,162,0,2022-03-01
497,"BROCA DE CENTRO - DIN 333A - 3,15X8,00MM",11,273065.0,1,1,28.0,10.0,182,1,2022-03-01
498,"BROCA DE CENTRO - DIN 333A - 3,15X8,00MM",6,54.62,2,1,56.0,14.0,74,1,2022-03-01
499,"BROCA DE CENTRO - DIN 333A - 3,15X8,00MM",3,273065.0,1,1,28.0,1.0,244,1,2022-03-01
500,"BROCA DE CENTRO - DIN 333A - 3,15X8,00MM",3,27.83,1,1,28.0,4.0,4,1,2022-03-01
501,"BROCA DE CENTRO - DIN 333A - 3,15X8,00MM - INDAÇO",6,83376.0,2,1,28.0,0.0,288,0,2022-03-01
502,"BROCA DE CENTRO - DIN 333A - 4,00X10,0MM",2,37037.0,1,1,28.0,10.0,182,1,2022-03-01
503,"BROCA DE CENTRO - DIN 333A - 4,00X10,0MM",3,37037.0,1,1,28.0,2.0,244,1,2022-03-01
504,"BROCA DE CENTRO - DIN 333A - 4,00X10,0MM",7,34216.49,2,1,63.0,5.0,293,1,2022-03-01
505,"BROCA DE CENTRO - DIN 333A - 5,00X12,5MM",2,47826.0,1,1,28.0,0.0,295,0,2022-03-01
506,"BROCA DE CENTRO - DIN 333A - 5,00X12,5MM",3,111.97,1,1,0.0,2.0,28,0,2022-03-01
507,"BROCA DE CENTRO - DIN 333A - 5,00X12,5MM",5,93305.0,1,1,28.0,0.0,36,0,2022-03-01
508,"BROCA DE CENTRO - DIN 333A - 6,30X16,0MM",2,119.84,1,1,28.0,0.0,88,0,2022-03-01
509,"BROCA DE CENTRO MD 1,25X45 S4",1,93.0,1,1,28.0,0.0,300,0,2022-03-01
510,BROCA DE CENTRO MD 1.6X45 S4,1,93.0,1,1,28.0,0.0,300,0,2022-03-01
511,BROCA DE CENTRO MD 2.5X50  S6,1,161.0,1,1,28.0,0.0,300,0,2022-03-01
512,BROCA DE CENTRO MD 2X50 S5,1,129.0,1,1,28.0,0.0,300,0,2022-03-01
513,BROCA MD D=1.8X22X46 H1.8 DIN 338,2,52.83,1,1,28.0,0.0,95,0,2022-03-01
514,BROCA MD D=10MMX61X103 45 HRC,2,272.73,1,1,28.0,0.0,196,0,2022-03-01
515,BROCA MD D=12.0X71X118 5XD S/RI DIN 6537L,4,444.76,1,1,30.0,0.0,365,0,2022-03-01
516,BROCA MD D=17 H18,1,1252.0,1,1,28.0,0.0,144,0,2022-03-01
517,BROCA MD D=2.5X12X50 3XD S/RI H4 DIN 6537K,3,71.6,1,1,28.0,0.0,26,0,2022-03-01
518,BROCA MD D=2.5X15X50 5XD S/RI H4 DIN 6537L,2,75.37,1,1,28.0,0.0,98,0,2022-03-01
519,BROCA MD D=3.3X28X62 5XD S/RI H6 DIN 6537K,2,199.29,1,1,28.0,0.0,105,0,2022-03-01
520,BROCA MD D=3.5X28X62 5XD S/RI H6 DIN 6537L,3,169.08,1,1,30.0,0.0,49,0,2022-03-01
521,BROCA MD D=3X33X61 H3 DIN 338,2,61.99,1,1,28.0,0.0,334,0,2022-03-01
522,BROCA MD D=3X33X61 H3 DIN 338,1,56.9,1,1,0.0,0.0,134,0,2022-03-01
523,"BROCA MD D=4,2MMX24X66 55 HRC",2,126.82,1,1,28.0,0.0,130,0,2022-03-01
524,"BROCA MD D=4,5MMX47X80 55 HRC",5,182.68,1,1,30.0,0.0,125,0,2022-03-01
525,"BROCA MD D=4,6X47X80 DIN 338",2,81.83,1,1,35.0,0.0,293,0,2022-03-01
526,BROCA MD D=4.3X24X66 3XD S/RI H 6 DIN 6537K,6,166.67,1,1,0.0,0.0,329,0,2022-03-01
527,BROCA MD D=4.3X24X66 3XD S/RI H 6 DIN 6537K,2,193.4,1,1,0.0,0.0,368,0,2022-03-01
528,BROCA MD D=4.8X52X86 DIN 338,3,81.83,1,1,35.0,0.0,293,0,2022-03-01
529,BROCA MD D=4X43X75 H4 DIN 338,3,73.72,1,1,28.0,0.0,69,0,2022-03-01
